id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,p_value,pic_id,pic_name,experiment,difficulty,description,beta,sigma,replica
216,TRUE,16,16,56,3,3,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
216,TRUE,16,16,36,2,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
216,TRUE,10,10,18,2,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
217,FALSE,19,17,55,5,2,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
217,TRUE,15,15,28,3,2,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
217,TRUE,4,4,26,3,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
217,TRUE,12,12,44,4,3,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
217,FALSE,18,19,45,4,3,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
217,FALSE,18,17,45,4,2,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
217,TRUE,6,6,34,2,3,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
217,TRUE,8,8,14,3,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
217,FALSE,18,16,45,4,4,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
217,TRUE,5,5,311,3,3,300,0,147,plot_turk1_300_7_12_2.png,turk1,mixed,Turk,7,12,2
218,TRUE,15,15,49,2,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
218,FALSE,19,14,45,2,1,100,0.3209,96,plot_turk1_100_1_5_2.png,turk1,mixed,Turk,1,5,2
218,TRUE,10,10,24,2,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
218,FALSE,11,4,44,3,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
218,TRUE,16,16,26,2,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
218,FALSE,4,16,50,3,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
218,FALSE,16,20,73,3,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
218,FALSE,9,17,23,2,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
218,TRUE,19,19,25,2,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
218,FALSE,18,17,46,2,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
219,FALSE,2,17,36,4,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
219,TRUE,15,15,44,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
219,TRUE,16,16,39,3,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
219,TRUE,15,15,40,4,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
219,TRUE,17,17,40,4,12,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
219,TRUE,20,20,36,4,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
219,FALSE,13,2,34,4,2,100,2.00E-04,103,plot_turk1_100_5_5_3.png,turk1,mixed,Turk,5,5,3
219,TRUE,8,8,41,4,2,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
219,FALSE,18,19,35,4,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
219,TRUE,15,15,277,3,1,300,0,149,plot_turk1_300_10_12_1.png,turk1,easy,Turk,10,12,1
220,TRUE,5,5,16,3,1,100,0,121,plot_turk1_100_16_12_3.png,turk1,easy,Turk,16,12,3
220,FALSE,2,4,34,3,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
220,FALSE,18,14,22,1,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
220,TRUE,15,15,46,2,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
220,FALSE,19,11,18,3,1,100,0.8382,94,plot_turk1_100_0_5_3.png,turk1,mixed,Turk,0,5,3
220,FALSE,14,4,35,2,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
220,TRUE,8,8,33,2,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
220,FALSE,7,12,40,2,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
220,TRUE,15,15,41,2,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
220,TRUE,19,19,19,2,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
221,FALSE,13,20,52,5,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
221,TRUE,20,20,57,4,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
221,FALSE,15,16,26,5,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
222,TRUE,7,7,157,4,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
222,TRUE,15,15,41,4,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
222,TRUE,20,20,77,4,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
222,TRUE,8,8,50,4,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
222,TRUE,4,4,70,3,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
222,FALSE,2,16,75,3,3,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
222,FALSE,3,19,122,4,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
222,TRUE,15,15,25,4,1,300,0,146,plot_turk1_300_7_12_1.png,turk1,mixed,Turk,7,12,1
222,FALSE,18,12,45,4,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
222,TRUE,19,19,45,3,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
223,FALSE,1,16,51,1,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
223,FALSE,13,20,18,3,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
223,TRUE,1,1,19,1,1,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
223,FALSE,14,6,29,3,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
223,FALSE,13,19,26,3,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
223,FALSE,3,8,9,1,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
223,TRUE,17,17,37,3,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
223,FALSE,2,7,49,1,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
223,FALSE,2,14,37,3,1,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
224,FALSE,6,13,80,5,1,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
224,FALSE,1,17,65,5,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
224,FALSE,20,14,52,5,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
224,FALSE,5,3,66,5,1,300,0.0969,137,plot_turk1_300_1_12_1.png,turk1,mixed,Turk,1,12,1
224,TRUE,19,19,74,5,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
224,TRUE,19,19,44,5,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
224,FALSE,6,1,53,5,1,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
224,FALSE,17,15,41,5,12,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
224,FALSE,1,12,11,5,2,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
224,FALSE,16,14,34,5,1,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
224,FALSE,9,7,128,4,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
224,TRUE,5,5,44,5,1,100,0,121,plot_turk1_100_16_12_3.png,turk1,easy,Turk,16,12,3
224,TRUE,15,15,14,5,1,300,0,146,plot_turk1_300_7_12_1.png,turk1,mixed,Turk,7,12,1
225,FALSE,14,5,4,2,2,100,0,102,plot_turk1_100_5_5_2.png,turk1,mixed,Turk,5,5,2
225,FALSE,9,12,5,2,2,100,0,120,plot_turk1_100_16_12_2.png,turk1,easy,Turk,16,12,2
225,FALSE,16,3,4,2,3,300,0.0969,137,plot_turk1_300_1_12_1.png,turk1,mixed,Turk,1,12,1
225,FALSE,1,3,25,2,2,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
225,FALSE,13,16,6,3,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
225,FALSE,12,14,10,2,3,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
225,FALSE,13,17,5,2,2,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
225,FALSE,13,1,52,3,2,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
225,FALSE,17,14,6,4,2,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
225,FALSE,6,19,6,2,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
225,FALSE,10,15,7,2,3,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
226,FALSE,18,3,55,2,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
227,FALSE,8,16,111,3,23,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
227,FALSE,3,8,131,3,12,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
227,FALSE,15,20,192,1,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
227,TRUE,3,3,148,1,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
227,TRUE,13,13,50,1,12,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
227,FALSE,9,17,24,1,12,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
227,FALSE,16,20,38,1,12,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
227,FALSE,13,17,59,1,12,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
227,FALSE,1,5,65,1,12,100,0,121,plot_turk1_100_16_12_3.png,turk1,easy,Turk,16,12,3
227,FALSE,14,19,147,2,2,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
227,FALSE,1,14,402,2,12,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
227,FALSE,2,17,85,2,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
227,FALSE,4,1,53,1,1,100,0,106,plot_turk1_100_8_5_3.png,turk1,easy,Turk,8,5,3
228,FALSE,1,20,37,3,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
228,TRUE,15,15,100,3,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
228,FALSE,13,1,107,3,1,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
229,FALSE,2,8,10,4,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
229,FALSE,1,4,8,5,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
229,FALSE,1,12,9,2,2,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
229,FALSE,1,3,8,2,1,100,0.1785,92,plot_turk1_100_0_5_1.png,turk1,mixed,Turk,0,5,1
229,FALSE,1,16,30,2,1,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
229,FALSE,1,7,36,5,2,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
229,FALSE,1,3,11,5,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
229,TRUE,7,7,25,1,1,300,0,151,plot_turk1_300_10_12_3.png,turk1,easy,Turk,10,12,3
229,FALSE,3,20,10,1,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
229,FALSE,7,14,9,5,1,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
230,FALSE,1,12,37,4,13,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
230,FALSE,9,6,36,5,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
230,FALSE,1,12,19,1,1,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
230,FALSE,15,14,32,3,3,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
230,FALSE,11,4,25,3,12,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
230,TRUE,19,19,21,1,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
230,FALSE,1,19,30,5,3,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
230,TRUE,10,10,10,1,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
230,FALSE,9,8,29,5,2,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
230,FALSE,1,3,22,2,12,100,0.1785,92,plot_turk1_100_0_5_1.png,turk1,mixed,Turk,0,5,1
231,TRUE,16,16,62,3,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
231,FALSE,2,16,82,3,34,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
231,FALSE,4,17,51,4,14,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
231,FALSE,14,17,64,4,4,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
231,FALSE,14,19,95,3,12,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
231,FALSE,20,8,40,3,24,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
231,FALSE,11,4,37,4,14,300,1.00E-04,148,plot_turk1_300_7_12_3.png,turk1,mixed,Turk,7,12,3
231,TRUE,14,14,23,1,1,100,0,105,plot_turk1_100_8_5_2.png,turk1,easy,Turk,8,5,2
231,FALSE,18,17,25,3,24,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
231,TRUE,1,1,93,3,12,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
232,TRUE,3,3,164,2,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
232,TRUE,14,14,28,1,1,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
232,FALSE,15,8,48,2,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
232,TRUE,4,4,16,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
232,FALSE,16,6,43,2,1,100,0.0036,99,plot_turk1_100_3_5_2.png,turk1,medium,Turk,3,5,2
232,TRUE,14,14,49,2,1,100,0.3209,96,plot_turk1_100_1_5_2.png,turk1,mixed,Turk,1,5,2
232,TRUE,19,19,19,1,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
232,FALSE,8,12,23,1,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
232,FALSE,11,4,30,3,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
232,TRUE,15,15,25,2,1,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
233,TRUE,19,19,22,1,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
233,FALSE,16,14,20,4,2,300,0.8156,124,plot_turk1_300_0_5_3.png,turk1,mixed,Turk,0,5,3
233,FALSE,8,3,11,2,2,100,0.1785,92,plot_turk1_100_0_5_1.png,turk1,mixed,Turk,0,5,1
233,TRUE,8,8,9,2,1,300,0,150,plot_turk1_300_10_12_2.png,turk1,easy,Turk,10,12,2
233,FALSE,4,17,23,3,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
233,FALSE,10,19,26,2,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
233,TRUE,7,7,53,2,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
233,TRUE,4,4,9,2,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
233,TRUE,15,15,30,1,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
233,FALSE,8,12,21,3,1,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
233,TRUE,8,8,41,3,2,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
234,FALSE,12,17,27,4,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
234,FALSE,9,8,26,4,3,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
234,TRUE,1,1,8,5,1,300,0,134,plot_turk1_300_5_5_1.png,turk1,easy,Turk,5,5,1
234,FALSE,16,20,37,4,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
234,FALSE,10,16,21,3,3,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
234,FALSE,1,19,20,4,2,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
234,FALSE,13,19,72,4,2,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
234,FALSE,6,19,13,4,2,300,0.1591,122,plot_turk1_300_0_5_1.png,turk1,mixed,Turk,0,5,1
234,TRUE,20,20,26,4,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
234,FALSE,1,17,21,5,2,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
235,TRUE,19,19,38,2,123,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
235,FALSE,15,12,36,2,123,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
235,FALSE,9,4,21,2,123,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
235,TRUE,8,8,47,2,123,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
235,TRUE,19,19,34,2,123,100,0.0556,95,plot_turk1_100_1_5_1.png,turk1,mixed,Turk,1,5,1
235,TRUE,12,12,35,1,123,100,0,120,plot_turk1_100_16_12_2.png,turk1,easy,Turk,16,12,2
235,TRUE,3,3,38,1,123,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
235,FALSE,5,4,33,2,123,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
235,TRUE,3,3,36,1,1,300,0,128,plot_turk1_300_2_5_1.png,turk1,medium,Turk,2,5,1
235,FALSE,11,16,60,1,1,300,0,132,plot_turk1_300_3_5_2.png,turk1,medium,Turk,3,5,2
235,FALSE,3,17,49,2,123,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
236,FALSE,17,20,29,3,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
236,FALSE,3,17,14,3,4,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
236,FALSE,2,19,64,4,1,100,0.0586,100,plot_turk1_100_3_5_3.png,turk1,medium,Turk,3,5,3
237,FALSE,19,4,21,2,3,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
237,FALSE,7,12,35,5,4,100,0.6744,112,plot_turk1_100_3_12_3.png,turk1,hard,Turk,3,12,3
237,TRUE,13,13,22,4,4,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
237,TRUE,14,14,12,2,4,100,0,119,plot_turk1_100_16_12_1.png,turk1,easy,Turk,16,12,1
237,FALSE,9,4,13,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
237,FALSE,13,20,78,4,4,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
237,FALSE,19,8,18,2,3,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
237,TRUE,1,1,23,3,3,300,6.00E-04,129,plot_turk1_300_2_5_2.png,turk1,medium,Turk,2,5,2
237,TRUE,17,17,14,5,4,100,0.1867,111,plot_turk1_100_3_12_2.png,turk1,hard,Turk,3,12,2
237,FALSE,11,12,28,3,4,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
238,FALSE,8,19,12,1,2,300,0.1591,122,plot_turk1_300_0_5_1.png,turk1,mixed,Turk,0,5,1
238,FALSE,7,19,10,1,2,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
238,FALSE,6,17,9,1,3,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
238,FALSE,5,15,222,2,3,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
238,TRUE,8,8,21,1,2,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
238,FALSE,19,12,17,1,2,100,0.0033,118,plot_turk1_100_10_12_3.png,turk1,hard,Turk,10,12,3
238,FALSE,4,15,11,1,2,300,3.00E-04,144,plot_turk1_300_5_12_2.png,turk1,hard,Turk,5,12,2
238,FALSE,2,7,31,3,3,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
238,FALSE,3,14,11,1,2,300,0.0898,126,plot_turk1_300_1_5_2.png,turk1,hard,Turk,1,5,2
238,FALSE,13,1,15,1,3,100,0,106,plot_turk1_100_8_5_3.png,turk1,easy,Turk,8,5,3
239,FALSE,3,15,66,1,1,300,0,149,plot_turk1_300_10_12_1.png,turk1,easy,Turk,10,12,1
239,TRUE,13,13,24,1,1,100,0.8414,109,plot_turk1_100_1_12_3.png,turk1,mixed,Turk,1,12,3
239,FALSE,3,8,23,2,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
239,TRUE,15,15,56,2,1,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
239,FALSE,11,19,124,2,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
239,FALSE,15,20,52,1,1,100,0.001,114,plot_turk1_100_8_12_2.png,turk1,hard,Turk,8,12,2
239,TRUE,17,17,41,2,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
239,TRUE,20,20,125,3,1,100,1.00E-04,98,plot_turk1_100_3_5_1.png,turk1,medium,Turk,3,5,1
239,FALSE,18,17,49,2,1,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
239,FALSE,9,17,35,1,1,100,1.00E-04,117,plot_turk1_100_10_12_2.png,turk1,hard,Turk,10,12,2
240,TRUE,19,19,38,4,1,100,0,113,plot_turk1_100_8_12_1.png,turk1,hard,Turk,8,12,1
240,TRUE,8,8,39,3,1,100,0.0248,110,plot_turk1_100_3_12_1.png,turk1,hard,Turk,3,12,1
240,FALSE,11,4,34,3,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
240,TRUE,15,15,18,4,1,300,0,131,plot_turk1_300_3_5_1.png,turk1,medium,Turk,3,5,1
240,TRUE,7,7,17,4,1,300,0,151,plot_turk1_300_10_12_3.png,turk1,easy,Turk,10,12,3
240,TRUE,4,4,20,4,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
240,FALSE,1,17,47,3,1,300,0.4401,127,plot_turk1_300_1_5_3.png,turk1,hard,Turk,1,5,3
240,FALSE,9,16,56,3,2,300,0.0063,125,plot_turk1_300_1_5_1.png,turk1,hard,Turk,1,5,1
240,FALSE,8,7,51,3,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
240,TRUE,19,19,48,2,1,100,0.0556,95,plot_turk1_100_1_5_1.png,turk1,mixed,Turk,1,5,1
241,FALSE,2,17,31,3,3,300,0.2258,142,plot_turk1_300_3_12_3.png,turk1,hard,Turk,3,12,3
241,FALSE,4,15,37,3,3,300,0,133,plot_turk1_300_3_5_3.png,turk1,medium,Turk,3,5,3
241,FALSE,6,3,17,3,1,300,0.0969,137,plot_turk1_300_1_12_1.png,turk1,mixed,Turk,1,12,1
241,TRUE,19,19,57,3,1,100,0.0186,115,plot_turk1_100_8_12_3.png,turk1,hard,Turk,8,12,3
241,FALSE,3,8,118,2,1,300,0.0015,140,plot_turk1_300_3_12_1.png,turk1,hard,Turk,3,12,1
241,FALSE,9,7,36,1,1,300,0.0155,130,plot_turk1_300_2_5_3.png,turk1,medium,Turk,2,5,3
241,FALSE,13,14,37,2,1,300,0,143,plot_turk1_300_5_12_1.png,turk1,hard,Turk,5,12,1
241,FALSE,1,4,11,3,1,300,0.0082,145,plot_turk1_300_5_12_3.png,turk1,hard,Turk,5,12,3
241,FALSE,12,17,29,2,1,300,0.0295,141,plot_turk1_300_3_12_2.png,turk1,hard,Turk,3,12,2
241,FALSE,16,6,15,2,1,100,0,104,plot_turk1_100_8_5_1.png,turk1,easy,Turk,8,5,1
242,TRUE,10,10,26,1,1,300,0,136,plot_turk1_300_5_5_3.png,turk1,easy,Turk,5,5,3
242,FALSE,12,15,90,2,12,100,0.4639,108,plot_turk1_100_1_12_2.png,turk1,mixed,Turk,1,12,2
242,TRUE,4,4,92,1,1,100,0,116,plot_turk1_100_10_12_1.png,turk1,hard,Turk,10,12,1
