id,response,response_no,plot_location,time_taken,conf_level,choice_reason,sample_size,p_value,pic_id,pic_name,experiment,difficulty,description,beta,sigma,replica
207,FALSE,5,15,36,5,1,100,0.469,212,plot_turk2_100_25_5_4.png,turk2,4,Turk2,0.25,5,4
207,FALSE,15,10,32,5,1,300,1.00E-04,218,plot_turk2_300_230_12_4.png,turk2,1,Turk2,-2.3,12,4
207,TRUE,1,1,16,5,1,100,0,221,plot_turk2_100_600_12_4.png,turk2,0,Turk2,-6,12,4
207,TRUE,5,5,11,5,1,100,0.0013,216,plot_turk2_100_350_12_4.png,turk2,2,Turk2,-3.5,12,4
207,TRUE,6,6,25,5,1,100,7.00E-04,213,plot_turk2_100_125_5_4.png,turk2,2,Turk2,1.25,5,4
207,TRUE,19,19,15,5,1,300,0,219,plot_turk2_300_230_12_5.png,turk2,1,Turk2,2.3,12,5
207,TRUE,19,19,43,5,1,100,4.00E-04,217,plot_turk2_100_350_12_5.png,turk2,2,Turk2,-3.5,12,5
207,TRUE,17,17,77,5,1,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
208,FALSE,10,15,37,1,1,100,0.903,157,plot_turk2_100_75_5_3.png,turk2,3,Turk2,-0.75,5,3
208,TRUE,17,17,95,1,1,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
208,TRUE,1,1,39,1,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
208,FALSE,11,5,50,1,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
208,FALSE,11,13,46,1,1,300,0.4749,192,plot_turk2_300_100_5_2.png,turk2,1,Turk2,-1,5,2
208,FALSE,9,15,93,1,1,300,0.352,187,plot_turk2_300_40_5_3.png,turk2,3,Turk2,0.4,5,3
208,TRUE,6,6,53,1,1,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
208,TRUE,19,19,34,1,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
208,TRUE,3,3,26,1,1,100,6.00E-04,161,plot_turk2_100_175_5_1.png,turk2,1,Turk2,-1.75,5,1
208,TRUE,18,18,52,1,1,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
209,TRUE,13,13,81,3,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
209,TRUE,10,10,53,2,2,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
209,FALSE,14,15,37,4,2,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
209,TRUE,19,19,30,2,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
209,TRUE,6,6,90,4,2,300,0.2873,197,plot_turk2_300_0_12_1.png,turk2,4,Turk2,0,12,1
209,FALSE,12,10,36,3,2,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
209,TRUE,19,19,17,2,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
209,TRUE,3,3,22,2,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
209,TRUE,10,10,37,3,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
209,FALSE,14,11,33,2,1,300,0.108,201,plot_turk2_300_80_12_2.png,turk2,3,Turk2,0.8,12,2
210,FALSE,1,2,8,3,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
210,FALSE,4,17,40,3,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
210,FALSE,4,19,9,3,2,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
210,FALSE,1,3,22,3,12,100,6.00E-04,161,plot_turk2_100_175_5_1.png,turk2,1,Turk2,-1.75,5,1
210,FALSE,1,19,23,2,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
210,FALSE,4,19,21,4,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
210,FALSE,3,15,10,3,2,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
210,FALSE,2,7,16,3,2,100,0.0036,152,plot_turk2_100_25_5_1.png,turk2,4,Turk2,-0.25,5,1
210,FALSE,3,10,10,3,2,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
210,FALSE,1,18,16,3,2,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
210,FALSE,1,15,11,3,2,100,0.903,157,plot_turk2_100_75_5_3.png,turk2,3,Turk2,-0.75,5,3
210,FALSE,3,11,17,2,2,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
211,TRUE,10,10,15,1,13,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
211,TRUE,19,19,13,1,3,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
211,FALSE,19,18,50,1,1,300,0.5707,184,plot_turk2_300_10_5_3.png,turk2,4,Turk2,-0.1,5,3
211,FALSE,3,17,15,3,3,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
211,TRUE,13,13,11,1,13,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
211,FALSE,1,14,11,1,3,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
211,TRUE,3,3,13,1,2,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
211,FALSE,17,7,12,1,13,300,0.0017,207,plot_turk2_300_230_12_2.png,turk2,1,Turk2,2.3,12,2
211,TRUE,16,16,12,1,13,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
211,FALSE,15,17,23,1,3,300,0.0839,202,plot_turk2_300_80_12_3.png,turk2,3,Turk2,-0.8,12,3
212,TRUE,19,19,17,5,123,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
212,TRUE,11,11,20,5,123,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
212,TRUE,13,13,72,5,1,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
212,FALSE,1,18,39,5,123,300,0.2255,198,plot_turk2_300_0_12_2.png,turk2,4,Turk2,0,12,2
212,FALSE,18,19,9,5,123,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
212,FALSE,7,8,41,5,123,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
212,FALSE,6,1,53,2,1,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
212,TRUE,3,3,12,5,123,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
212,TRUE,10,10,29,5,12,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
212,TRUE,10,10,31,5,12,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
213,FALSE,14,13,37,4,1,100,0.5075,168,plot_turk2_100_50_12_2.png,turk2,4,Turk2,-0.5,12,2
213,TRUE,16,16,21,5,1,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
213,FALSE,6,14,37,5,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
213,TRUE,11,11,22,5,1,300,1.00E-04,204,plot_turk2_300_175_12_2.png,turk2,2,Turk2,1.75,12,2
213,TRUE,10,10,22,5,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
213,TRUE,19,19,110,4,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
213,TRUE,11,11,38,4,1,300,0.0012,200,plot_turk2_300_80_12_1.png,turk2,3,Turk2,0.8,12,1
213,TRUE,20,20,55,4,1,100,0.0061,176,plot_turk2_100_450_12_1.png,turk2,1,Turk2,-4.5,12,1
213,TRUE,20,20,22,5,1,300,0,211,plot_turk2_300_350_12_3.png,turk2,0,Turk2,-3.5,12,3
213,FALSE,14,15,35,4,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
214,FALSE,7,8,67,1,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
214,TRUE,17,17,285,1,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
214,TRUE,1,1,52,1,1,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
214,TRUE,2,2,16,1,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
214,FALSE,16,13,19,1,1,100,0.7565,153,plot_turk2_100_25_5_2.png,turk2,4,Turk2,-0.25,5,2
214,FALSE,5,9,65,1,1,100,0.1034,159,plot_turk2_100_125_5_2.png,turk2,2,Turk2,1.25,5,2
214,TRUE,19,19,18,1,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
214,FALSE,7,1,28,3,3,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
214,FALSE,9,8,51,1,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
214,TRUE,17,17,12,1,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
214,TRUE,19,19,19,2,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
214,TRUE,17,17,10,1,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
214,FALSE,9,3,80,3,3,100,0.6879,167,plot_turk2_100_50_12_1.png,turk2,4,Turk2,-0.5,12,1
214,TRUE,15,15,21,1,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
214,FALSE,1,3,53,2,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
214,FALSE,7,11,128,1,1,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
214,TRUE,3,3,90,1,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
214,TRUE,3,3,11,1,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
214,TRUE,13,13,13,1,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
214,TRUE,10,10,45,1,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
215,TRUE,20,20,11,3,1,100,0.0061,176,plot_turk2_100_450_12_1.png,turk2,1,Turk2,-4.5,12,1
215,TRUE,6,6,47,3,1,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
215,FALSE,7,8,20,2,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
215,TRUE,3,3,32,2,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
215,FALSE,18,19,10,4,1,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
215,TRUE,17,17,10,3,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
215,FALSE,16,5,39,2,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
215,FALSE,7,1,13,3,1,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
215,FALSE,1,8,9,4,1,100,0.1235,156,plot_turk2_100_75_5_2.png,turk2,3,Turk2,0.75,5,2
215,TRUE,1,1,13,5,1,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
215,TRUE,15,15,13,5,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
216,FALSE,11,5,31,3,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
216,TRUE,19,19,15,2,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
216,TRUE,10,10,15,2,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
216,TRUE,15,15,23,2,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
216,FALSE,1,14,31,3,1,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
216,TRUE,7,7,12,2,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
216,FALSE,1,18,44,4,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
216,TRUE,1,1,15,1,1,100,0,165,plot_turk2_100_275_5_2.png,turk2,0,Turk2,-2.75,5,2
216,FALSE,11,13,13,2,1,300,0.4749,192,plot_turk2_300_100_5_2.png,turk2,1,Turk2,-1,5,2
216,TRUE,13,13,32,1,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
217,TRUE,16,16,11,1,13,300,0,209,plot_turk2_300_350_12_1.png,turk2,0,Turk2,-3.5,12,1
217,FALSE,1,14,23,1,23,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
217,FALSE,16,5,52,1,1,300,0.0317,206,plot_turk2_300_230_12_1.png,turk2,1,Turk2,2.3,12,1
217,TRUE,1,1,20,1,13,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
217,FALSE,14,11,10,1,13,300,0.108,201,plot_turk2_300_80_12_2.png,turk2,3,Turk2,0.8,12,2
217,FALSE,9,3,38,1,3,300,0.1912,182,plot_turk2_300_10_5_1.png,turk2,4,Turk2,0.1,5,1
217,TRUE,4,4,11,1,13,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
217,FALSE,5,6,19,1,13,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
217,TRUE,13,13,9,1,13,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
217,TRUE,17,17,38,1,3,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
218,FALSE,18,3,21,4,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
218,FALSE,11,15,13,4,1,300,0.352,187,plot_turk2_300_40_5_3.png,turk2,3,Turk2,0.4,5,3
218,TRUE,20,20,51,4,3,100,0.0061,176,plot_turk2_100_450_12_1.png,turk2,1,Turk2,-4.5,12,1
218,TRUE,19,19,13,1,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
218,TRUE,17,17,79,2,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
218,FALSE,7,8,35,3,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
218,FALSE,2,13,37,4,4,300,0.4749,192,plot_turk2_300_100_5_2.png,turk2,1,Turk2,-1,5,2
218,FALSE,18,13,22,3,1,100,0.8014,169,plot_turk2_100_50_12_3.png,turk2,4,Turk2,-0.5,12,3
218,FALSE,5,1,20,4,4,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
218,FALSE,14,15,26,3,1,100,0.0514,174,plot_turk2_100_350_12_2.png,turk2,2,Turk2,-3.5,12,2
219,FALSE,1,18,64,3,1,300,0.2255,198,plot_turk2_300_0_12_2.png,turk2,4,Turk2,0,12,2
219,TRUE,7,7,12,1,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
219,TRUE,20,20,31,1,1,300,0,211,plot_turk2_300_350_12_3.png,turk2,0,Turk2,-3.5,12,3
219,FALSE,14,11,19,2,1,300,0.108,201,plot_turk2_300_80_12_2.png,turk2,3,Turk2,0.8,12,2
219,TRUE,10,10,19,1,1,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
219,TRUE,11,11,22,2,1,300,1.00E-04,204,plot_turk2_300_175_12_2.png,turk2,2,Turk2,1.75,12,2
219,TRUE,10,10,56,3,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
219,TRUE,19,19,24,1,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
219,FALSE,1,14,31,2,1,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
219,FALSE,14,13,52,2,1,100,0.5075,168,plot_turk2_100_50_12_2.png,turk2,4,Turk2,-0.5,12,2
219,TRUE,3,3,14,1,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
220,TRUE,1,1,15,4,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
220,TRUE,6,6,17,2,2,300,0.0035,203,plot_turk2_300_175_12_1.png,turk2,2,Turk2,-1.75,12,1
220,TRUE,10,10,10,2,2,300,0.0014,208,plot_turk2_300_230_12_3.png,turk2,1,Turk2,-2.3,12,3
220,FALSE,12,10,15,2,2,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
220,TRUE,7,7,9,3,2,100,0.0036,152,plot_turk2_100_25_5_1.png,turk2,4,Turk2,-0.25,5,1
220,TRUE,7,7,12,2,2,100,0.0036,152,plot_turk2_100_25_5_1.png,turk2,4,Turk2,-0.25,5,1
220,TRUE,18,18,17,4,2,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
220,FALSE,8,10,14,1,2,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
220,TRUE,19,19,12,4,2,100,0,180,plot_turk2_100_600_12_2.png,turk2,0,Turk2,-6,12,2
220,TRUE,17,17,7,4,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
220,FALSE,17,7,13,2,2,300,0.0017,207,plot_turk2_300_230_12_2.png,turk2,1,Turk2,2.3,12,2
220,FALSE,12,10,14,1,2,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
220,FALSE,1,8,10,2,1,100,0.1235,156,plot_turk2_100_75_5_2.png,turk2,3,Turk2,0.75,5,2
220,FALSE,7,6,21,1,2,100,0.0887,160,plot_turk2_100_125_5_3.png,turk2,2,Turk2,-1.25,5,3
220,FALSE,9,19,11,3,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
220,FALSE,7,8,17,3,1,100,0.9403,171,plot_turk2_100_150_12_2.png,turk2,3,Turk2,-1.5,12,2
220,FALSE,12,10,25,2,2,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
220,FALSE,16,5,31,3,2,300,0.0317,206,plot_turk2_300_230_12_1.png,turk2,1,Turk2,2.3,12,1
220,TRUE,17,17,55,2,2,300,0.0839,202,plot_turk2_300_80_12_3.png,turk2,3,Turk2,-0.8,12,3
220,TRUE,17,17,22,4,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
220,FALSE,11,18,12,3,2,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
220,TRUE,13,13,107,3,2,300,0,210,plot_turk2_300_350_12_2.png,turk2,0,Turk2,3.5,12,2
220,FALSE,1,14,29,2,2,300,0.2964,185,plot_turk2_300_40_5_1.png,turk2,3,Turk2,0.4,5,1
220,FALSE,12,6,11,1,2,300,0.2873,197,plot_turk2_300_0_12_1.png,turk2,4,Turk2,0,12,1
220,TRUE,3,3,15,3,2,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
220,FALSE,12,10,32,3,2,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
220,TRUE,3,3,9,3,2,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
220,FALSE,11,18,10,3,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
220,TRUE,20,20,16,3,1,100,0.0061,176,plot_turk2_100_450_12_1.png,turk2,1,Turk2,-4.5,12,1
220,TRUE,10,10,12,3,2,300,6.00E-04,205,plot_turk2_300_175_12_3.png,turk2,2,Turk2,1.75,12,3
220,FALSE,1,18,23,3,12,300,0.2255,198,plot_turk2_300_0_12_2.png,turk2,4,Turk2,0,12,2
220,TRUE,7,7,7,3,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
221,TRUE,17,17,78,4,1,100,0.003,214,plot_turk2_100_125_5_5.png,turk2,2,Turk2,-1.25,5,5
221,TRUE,10,10,23,5,1,300,1.00E-04,218,plot_turk2_300_230_12_4.png,turk2,1,Turk2,-2.3,12,4
221,FALSE,1,18,58,2,1,100,0.0452,215,plot_turk2_100_150_12_4.png,turk2,3,Turk2,-1.5,12,4
221,TRUE,5,5,58,4,1,100,0.0013,216,plot_turk2_100_350_12_4.png,turk2,2,Turk2,-3.5,12,4
221,FALSE,5,15,39,4,1,100,0.469,212,plot_turk2_100_25_5_4.png,turk2,4,Turk2,0.25,5,4
221,TRUE,19,19,24,1,1,100,4.00E-04,217,plot_turk2_100_350_12_5.png,turk2,2,Turk2,-3.5,12,5
221,FALSE,16,19,71,4,1,300,0.795,220,plot_turk2_300_80_12_4.png,turk2,3,Turk2,0.8,12,4
221,TRUE,1,1,20,5,1,100,0,221,plot_turk2_100_600_12_4.png,turk2,0,Turk2,-6,12,4
221,FALSE,1,18,58,2,1,100,0.0452,215,plot_turk2_100_150_12_4.png,turk2,3,Turk2,-1.5,12,4
221,TRUE,6,6,51,4,1,100,7.00E-04,213,plot_turk2_100_125_5_4.png,turk2,2,Turk2,1.25,5,4
221,TRUE,19,19,32,1,1,300,0,219,plot_turk2_300_230_12_5.png,turk2,1,Turk2,2.3,12,5
222,TRUE,10,10,26,2,1,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
222,FALSE,9,15,27,3,1,300,0.352,187,plot_turk2_300_40_5_3.png,turk2,3,Turk2,0.4,5,3
222,TRUE,3,3,12,2,1,300,0,191,plot_turk2_300_100_5_1.png,turk2,1,Turk2,1,5,1
222,TRUE,3,3,16,1,1,100,0.0028,177,plot_turk2_100_450_12_2.png,turk2,1,Turk2,4.5,12,2
222,FALSE,7,1,15,2,1,100,0.0539,173,plot_turk2_100_350_12_1.png,turk2,2,Turk2,3.5,12,1
222,TRUE,17,17,17,1,1,100,0,181,plot_turk2_100_600_12_3.png,turk2,0,Turk2,-6,12,3
222,TRUE,19,19,19,2,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
222,TRUE,3,3,30,2,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
222,FALSE,18,13,24,3,1,100,0.8014,169,plot_turk2_100_50_12_3.png,turk2,4,Turk2,-0.5,12,3
222,FALSE,6,14,30,3,1,100,0.4696,170,plot_turk2_100_150_12_1.png,turk2,3,Turk2,-1.5,12,1
223,TRUE,1,1,21,2,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
223,FALSE,14,9,48,2,2,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
223,TRUE,19,19,19,1,1,300,0,196,plot_turk2_300_150_5_3.png,turk2,0,Turk2,1.5,5,3
223,TRUE,4,4,13,1,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
223,TRUE,7,7,24,1,1,300,1.00E-04,189,plot_turk2_300_70_5_2.png,turk2,2,Turk2,0.7,5,2
223,TRUE,17,17,55,1,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
223,FALSE,16,18,45,2,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
223,FALSE,10,15,30,1,1,100,0.903,157,plot_turk2_100_75_5_3.png,turk2,3,Turk2,-0.75,5,3
223,FALSE,17,15,54,5,2,300,0.352,187,plot_turk2_300_40_5_3.png,turk2,3,Turk2,0.4,5,3
223,FALSE,18,5,40,2,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
224,TRUE,3,3,25,1,1,300,0.0342,190,plot_turk2_300_70_5_3.png,turk2,2,Turk2,-0.7,5,3
224,TRUE,4,4,21,1,1,300,0,193,plot_turk2_300_100_5_3.png,turk2,1,Turk2,1,5,3
224,FALSE,11,18,60,1,2,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
224,TRUE,17,17,38,1,2,300,0.0234,188,plot_turk2_300_70_5_1.png,turk2,2,Turk2,-0.7,5,1
224,TRUE,15,15,29,1,1,100,0,162,plot_turk2_100_175_5_2.png,turk2,1,Turk2,1.75,5,2
224,TRUE,1,1,31,1,1,300,0.0067,195,plot_turk2_300_150_5_2.png,turk2,0,Turk2,1.5,5,2
224,FALSE,18,13,28,1,2,100,0.7565,153,plot_turk2_100_25_5_2.png,turk2,4,Turk2,-0.25,5,2
224,FALSE,2,11,31,1,2,300,0.0895,186,plot_turk2_300_40_5_2.png,turk2,3,Turk2,0.4,5,2
224,TRUE,18,18,28,1,1,100,0,166,plot_turk2_100_275_5_3.png,turk2,0,Turk2,2.75,5,3
224,TRUE,13,13,28,1,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
224,TRUE,10,10,39,1,2,300,0.0013,194,plot_turk2_300_150_5_1.png,turk2,0,Turk2,-1.5,5,1
224,FALSE,3,16,31,1,1,300,0.8093,183,plot_turk2_300_10_5_2.png,turk2,4,Turk2,-0.1,5,2
225,FALSE,18,5,53,5,1,100,0.5453,154,plot_turk2_100_25_5_3.png,turk2,4,Turk2,-0.25,5,3
225,TRUE,17,17,44,1,1,100,0,164,plot_turk2_100_275_5_1.png,turk2,0,Turk2,2.75,5,1
225,FALSE,11,10,60,4,1,100,0.0802,175,plot_turk2_100_350_12_3.png,turk2,2,Turk2,-3.5,12,3
225,FALSE,12,10,40,4,1,100,0.1297,172,plot_turk2_100_150_12_3.png,turk2,3,Turk2,1.5,12,3
225,TRUE,13,13,39,4,1,100,9.00E-04,155,plot_turk2_100_75_5_1.png,turk2,3,Turk2,0.75,5,1
225,TRUE,9,9,91,5,1,100,1.00E-04,163,plot_turk2_100_175_5_3.png,turk2,1,Turk2,-1.75,5,3
225,TRUE,2,2,18,3,1,100,0,178,plot_turk2_100_450_12_3.png,turk2,1,Turk2,4.5,12,3
225,TRUE,19,19,36,4,1,100,0,179,plot_turk2_100_600_12_1.png,turk2,0,Turk2,-6,12,1
225,FALSE,11,18,87,5,1,100,0.0927,158,plot_turk2_100_125_5_1.png,turk2,2,Turk2,-1.25,5,1
